CNES,NOME_ESTABELECIMENTO,TIPO_ESTABELECIMENTO,COD_CEP,BAIRRO,ZONA
6332501,UBS VILA MARCELO,CENTRO DE SAUDE/UNIDADE BASICA,04866000,Vila Marcelo,Zona Sul
2027720,UBS VILA MARIA LUIZ PAULO GNECCO,CENTRO DE SAUDE/UNIDADE BASICA,02135010,Jardim Japão,Zona Norte
5662699,UBS VILA MARIANA DIOGO NOMURA,CENTRO DE SAUDE/UNIDADE BASICA,04037000,Vila Clementino,Zona Sul
2789043,UBS VILA MATILDE DR RUBENS DO VAL,CENTRO DE SAUDE/UNIDADE BASICA,03509000,Chácara Seis de Outubro,Zona Leste
2789086,UBS VILA MORAES JOAO PAULO BOTELHO VIEIRA,CENTRO DE SAUDE/UNIDADE BASICA,04170000,Vila Moraes,Zona Sul
6998186,UBS VILA NATAL,CENTRO DE SAUDE/UNIDADE BASICA,04863000,Vila Natal,Zona Sul
2027674,UBS VILA NIVI,CENTRO DE SAUDE/UNIDADE BASICA,02252160,Vila Nivi,Zona Norte
2789094,UBS VILA NOSSA SENHORA APARECIDA,CENTRO DE SAUDE/UNIDADE BASICA,08215160,Itaquera,Zona Leste
4050207,UBS VILA NOVA CURUCA,CENTRO DE SAUDE/UNIDADE BASICA,08032340,Vila Nova Curuçá,Zona Leste
2789108,UBS VILA NOVA GALVAO SONIA REGINA CAMPANELLI,CENTRO DE SAUDE/UNIDADE BASICA,02281110,Vila Nova Galvão,Zona Norte
2752360,UBS VILA NOVA MANCHESTER DR ARLINDO GENNARI,CENTRO DE SAUDE/UNIDADE BASICA,03444090,Vila Nova Manchester,Zona Leste
2789124,UBS VILA NOVA YORK,CENTRO DE SAUDE/UNIDADE BASICA,03480000,Vila Nova York,Zona Leste
2789132,UBS VILA OLIMPIA MAX PERLMAN,CENTRO DE SAUDE/UNIDADE BASICA,04509001,Vila Nova Conceição,Zona Sul
2751836,UBS VILA PARANAGUA,CENTRO DE SAUDE/UNIDADE BASICA,03807380,Vila Paranaguá,Zona Leste
2789183,UBS VILA PIRITUBA,CENTRO DE SAUDE/UNIDADE BASICA,05170000,Vila Boaçava,Zona Oeste
2789191,UBS VILA PRAIA VITORIO ROLANDO BOCCALETTI,CENTRO DE SAUDE/UNIDADE BASICA,05749240,Jardim das Palmas,Zona Oeste
2075016,UBS VILA PROGRESSO,CENTRO DE SAUDE/UNIDADE BASICA,08245260,Vila Progresso (Zona Leste),Zona Leste
2789213,UBS VILA PROGRESSO JARDIM MONTE ALEGRE,CENTRO DE SAUDE/UNIDADE BASICA,02811020,Jardim Monte Alegre (Zona Norte),Zona Norte
3359131,UBS VILA PRUDENTE,CENTRO DE SAUDE/UNIDADE BASICA,03132050,Vila Prudente,Zona Leste
4050126,UBS VILA RAMOS DR LUIS AUGUSTO DE CAMPOS,CENTRO DE SAUDE/UNIDADE BASICA,08235630,Parque Guarani,Zona Leste
2027062,UBS VILA RAMOS FREGUESIA DO O,CENTRO DE SAUDE/UNIDADE BASICA,02760060,Vila Ramos,Zona Norte
4050029,UBS VILA REGINA,CENTRO DE SAUDE/UNIDADE BASICA,08225000,Vila Regina ( Zona Leste),Zona Leste
2789221,UBS VILA RENATO MARIA DAS GRACAS DA SILVA,CENTRO DE SAUDE/UNIDADE BASICA,03978210,Jardim Adutora,Zona Leste
2789248,UBS VILA ROMANA,CENTRO DE SAUDE/UNIDADE BASICA,05044050,Vila Romana,Zona Oeste
6332528,UBS VILA ROSCHEL,CENTRO DE SAUDE/UNIDADE BASICA,04891140,Vila Roschel,Zona Sul
8047790,UBS VILA RUBI,CENTRO DE SAUDE/UNIDADE BASICA,04824100,Parque das Árvores,Zona Sul
2063670,UBS VILA SABRINA DR CARLOS AUGUSTO AUTRAN PEDERNEIRAS LIMA,CENTRO DE SAUDE/UNIDADE BASICA,02139020,Vila Sabrina,Zona Norte
2046997,UBS VILA SANTA CATARINA,CENTRO DE SAUDE/UNIDADE BASICA,04377060,Vila Mira,Zona Sul
2788632,UBS VILA SANTA MARIA,CENTRO DE SAUDE/UNIDADE BASICA,02559000,Vila Prado,Zona Norte
4050215,UBS VILA SANTANA,CENTRO DE SAUDE/UNIDADE BASICA,08240300,Jardim Norma,Zona Leste
2752387,UBS VILA SANTO ESTEVAO DR WOADY JORGE KALIL,CENTRO DE SAUDE/UNIDADE BASICA,03309060,Vila Gomes Cardim,Zona Leste
2789264,UBS VILA TEREZINHA,CENTRO DE SAUDE/UNIDADE BASICA,02854010,Vila Teresinha,Zona Norte
2789272,UBS VILA ZATT,CENTRO DE SAUDE/UNIDADE BASICA,02975120,Vila Zat,Zona Norte
2815273,UBS ZUMBI DOS PALMARES,CENTRO DE SAUDE/UNIDADE BASICA,05831000,Chácara Santana,Zona Oeste
5357861,UBSI ALDEIA JARAGUA KWARAY DJEKUPE,UNIDADE DE ATENCAO A SAUDE INDIGENA,05161000,Vila Jaraguá,Zona Oeste
4590759,UBSI KRUKUTU,UNIDADE DE ATENCAO A SAUDE INDIGENA,04895090,Cipó do Meio,Zona Sul
3561186,UBSI VERA POTY,UNIDADE DE ATENCAO A SAUDE INDIGENA,04895070,Cipó do Meio,Zona Sul
3137813,UDDO SANTA CASA,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),01332900,Bela Vista,Centro
3137791,UDDO UNIDADE DE DIAGNOSTICO E DENSITOMETRIA OSSEA LTDA,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),01332900,Bela Vista,Centro
9539824,UNIDADE AE SANTO AMARO CIES,CLINICA/CENTRO DE ESPECIALIDADE,04701100,Santo Amaro,Zona Sul
4369114,UNIDADE AMBULATORIAL DE FILANTROPIA,CONSULTORIO ISOLADO,01409001,Jardim Paulista,Centro
7355033,UNIDADE BRASILANDIA CIES,CLINICA/CENTRO DE ESPECIALIDADE,02610000,Vila dos Andrades,Zona Norte
9400524,UNIDADE CIDADE DE TIRADENTES CIES,CLINICA/CENTRO DE ESPECIALIDADE,08471000,Cidade Tiradentes,Zona Leste
4651693,UNIDADE CIES LUZ CAMPOS ELISEOS,CLINICA/CENTRO DE ESPECIALIDADE,01250000,Pacaembu,Centro
6936075,UNIDADE COMUNITARIA HOSP NIPO BRASILEIRO,POLICLINICA,02189010,Parque Novo Mundo,Zona Norte
5457963,UNIDADE DE DIAGNOSTICO POR IMAGEM SE,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),01020030,Sé,Centro
0844616,UNIDADE EINSTEIN TELEMEDICINA,TELESSAUDE,01419002,Cerqueira César,Centro
9461353,UNIDADE HD CARRAO CIES,CLINICA/CENTRO DE ESPECIALIDADE,03441010,Vila Carrão,Zona Leste
7363567,UNIDADE HD JD PRUDENCIA CIES,CLINICA/CENTRO DE ESPECIALIDADE,04381001,Jardim Prudência,Zona Sul
7385978,UNIDADE HD PIRITUBA CIES,HOSPITAL/DIA - ISOLADO,02919100,Vila Pereira Barreto,Zona Norte
7293194,UNIDADE ITAQUERA CIES,CLINICA/CENTRO DE ESPECIALIDADE,03584000,Jardim Brasília (Zona Leste),Zona Leste
5531527,UNIDADE MONTE SERRAT METRO CARRAO CIES,CLINICA/CENTRO DE ESPECIALIDADE,03312000,Tatuapé,Zona Leste
9643478,UNIDADE ODONTOLOGICA MOVEL CENTRO,UNIDADE MOVEL TERRESTRE,01020030,Sé,Centro
0505641,UNIDADE ODONTOLOGICA MOVEL LESTE,UNIDADE MOVEL TERRESTRE,08410130,Vila Princesa Isabel,Zona Leste
9106316,UNIDADE ODONTOLOGICA MOVEL NORTE,UNIDADE MOVEL TERRESTRE,02188050,Parque Novo Mundo,Zona Norte
9106294,UNIDADE ODONTOLOGICA MOVEL OESTE,UNIDADE MOVEL TERRESTRE,05038020,Parque Residencial da Lapa,Zona Oeste
9106308,UNIDADE ODONTOLOGICA MOVEL SUDESTE,UNIDADE MOVEL TERRESTRE,03166000,Mooca,Zona Leste
0448923,UNIDADE ODONTOLOGICA MOVEL SUL,UNIDADE MOVEL TERRESTRE,04828070,Jardim Esmeralda (Zona Sul),Zona Sul
9744223,UNIDADE SAO MATEUS CIES,CLINICA/CENTRO DE ESPECIALIDADE,08375000,Jardim Três Marias,Zona Leste
9014748,UNIDADE TUCURUVI CIES,CLINICA/CENTRO DE ESPECIALIDADE,02304002,Tucuruvi,Zona Norte
2089343,UNTR UNID DE NEFROLOGIA E TRANSP RENAL,CLINICA/CENTRO DE ESPECIALIDADE,08295300,Itaquera,Zona Leste
2029189,UPA 21 DE JUNHO,PRONTO ATENDIMENTO,02738000,Parque Monteiro Soares,Zona Norte
9051422,UPA 26 DE AGOSTO,PRONTO ATENDIMENTO,08295005,Vila Carmosina,Zona Leste
8363072,UPA ANHANGUERA RESIDENCIAL DAS ORQUIDEAS,PRONTO ATENDIMENTO,05275010,Jardim Jaraguá,Zona Oeste
7479387,UPA CAMPO LIMPO DR FERNANDO M PROENCA,PRONTO ATENDIMENTO,05846420,Vila Maracanã,Zona Oeste
4091248,UPA CARRAO MASATAKA OTA,PRONTO ATENDIMENTO,03403002,Vila Carrão,Zona Leste
0812226,UPA CIDADE TIRADENTES,PRONTO ATENDIMENTO,08472170,Conjunto Habitacional Inácio Monteiro,Zona Leste
0852074,UPA CITY JARAGUA,PRONTO ATENDIMENTO,02991000,Jardim Rincão,Zona Norte
0997730,UPA DONA MARIA ANTONIETA FERREIRA DE BARROS,PRONTO ATENDIMENTO,04845000,Jardim Somara,Zona Sul
2040727,UPA DR ATUALPA GIRAO RABELO,PRONTO ATENDIMENTO,08140000,Itaim Paulista,Zona Leste
9971513,UPA ERMELINO MATARAZZO,PRONTO ATENDIMENTO,03807370,Vila Paranaguá,Zona Leste
2037971,UPA IPIRANGA DR AUGUSTO GOMES DE MATTOS (PSM ATE MARCO/2025),PRONTO ATENDIMENTO,04174040,Jardim Botucatu,Zona Sul
0873268,UPA JABAQUARA (CNES 6165478 UPA JABAQUARA VL CAMPESTRE),PRONTO ATENDIMENTO,04330060,Vila Campestre,Zona Sul
9997091,UPA JACANA,PRONTO ATENDIMENTO,02278040,Vila Nilo,Zona Norte
3474674,UPA JARDIM ANGELA,PRONTO ATENDIMENTO,04937000,Vila Bom Jardim,Zona Sul
2878259,UPA JARDIM ELISA MARIA I,PRONTO ATENDIMENTO,02873250,Conjunto Promorar Estrada da Parada,Zona Norte
3044769,UPA JARDIM HELENA,PRONTO ATENDIMENTO,08090370,Jardim Helena,Zona Leste
6360890,UPA JARDIM ICARAI QUINTANA,PRONTO ATENDIMENTO,04837150,Vila Quintana,Zona Sul
6148344,UPA JARDIM PERI,PRONTO ATENDIMENTO,02671100,Vila Dionisia,Zona Norte
2069032,UPA JULIO TUPY,PRONTO ATENDIMENTO,08431640,Parque Guaianazes,Zona Leste
2082837,UPA LAPA PROF JOAO CATARIN MEZOMO,PRONTO ATENDIMENTO,05319000,Vila Hamburguesa,Zona Oeste
0466611,UPA MOOCA DOM PAULO EVARISTO ARNS,PRONTO ATENDIMENTO,03163030,Belenzinho,Zona Leste
0974730,UPA PARELHEIROS,PRONTO ATENDIMENTO,04883025,Jardim dos Álamos,Zona Sul
4234774,UPA PARQUE DOROTEIA,PRONTO ATENDIMENTO,04474000,Jardim Santa Terezinha (Pedreira),Zona Sul
6133460,UPA PEDREIRA DR CESAR ANTUNES ROCHA,PRONTO ATENDIMENTO,04447021,Vila Emir,Zona Sul
4050169,UPA PERUS DR LUIZ ANTONIO DE ABREU SAMPAIO DORIA,PRONTO ATENDIMENTO,05202140,Perus,Zona Oeste
6146341,UPA PIRITUBA (ATE 08/2019 AMA_24HS DR JOSE SOARES HUNGRIA),PRONTO ATENDIMENTO,02945000,Jardim Cidade Pirituba,Zona Norte
4434722,UPA RIO PEQUENO,PRONTO ATENDIMENTO,05376000,Vila Antônio,Zona Oeste
6133622,UPA SACOMA,PRONTO ATENDIMENTO,04232000,Ipiranga,Zona Sul
2752107,UPA SANTO AMARO DR JOSE SYLVIO DE CAMARGO,PRONTO ATENDIMENTO,04734000,Santo Amaro,Zona Sul
0873241,UPA TATUAPE - WALDEMAR ROSSI,PRONTO ATENDIMENTO,03064000,Tatuapé,Zona Leste
9736700,UPA TITO LOPES,PRONTO ATENDIMENTO,08020000,Vila Americana,Zona Leste
9505946,UPA VERA CRUZ,PRONTO ATENDIMENTO,04965140,Jardim Vera Cruz(Zona Sul),Zona Sul
0958433,UPA VERGUEIRO,PRONTO ATENDIMENTO,01504000,Liberdade,Centro
2075407,UPA VILA MARIA DR JOSE MAURO DEL ROIO CORREA,PRONTO ATENDIMENTO,02168050,Jardim Andaraí,Zona Norte
9349898,UPA VILA MARIANA,PRONTO ATENDIMENTO,04037002,Vila Clementino,Zona Sul
7638698,UPA VILA SANTA CATARINA,PRONTO ATENDIMENTO,04377036,Vila Mira,Zona Sul
9713816,URSI BUTANTA,CLINICA/CENTRO DE ESPECIALIDADE,05507000,Butantã,Zona Oeste
5836107,URSI CAMPO LIMPO,CLINICA/CENTRO DE ESPECIALIDADE,05749280,Jardim das Palmas,Zona Oeste
9129839,URSI CAPELA DO SOCORRO,CLINICA/CENTRO DE ESPECIALIDADE,04836030,Jardim Floresta,Zona Sul
0256390,URSI CENTRO,CLINICA/CENTRO DE ESPECIALIDADE,01202010,Campos Elíseos,Centro
5599881,URSI CIDADE ADEMAR,CLINICA/CENTRO DE ESPECIALIDADE,04727000,Vila Cruzeiro,Zona Sul
4735684,URSI CONJUNTO AE CARVALHO - FRANCISCO MOREIRA GUEDIS,CLINICA/CENTRO DE ESPECIALIDADE,08225550,Conjunto Habitacional A E Carvalho,Zona Leste
0545694,URSI MOOCA,CLINICA/CENTRO DE ESPECIALIDADE,03112090,Mooca,Zona Leste
9280227,URSI SANTANA JACANA,CLINICA/CENTRO DE ESPECIALIDADE,02370080,Tremembé,Zona Norte
6167403,URSI SANTO AMARO,POLICLINICA,04727000,Vila Cruzeiro,Zona Sul
9070982,URSI SAO MATEUS,CLINICA/CENTRO DE ESPECIALIDADE,03958000,Cidade São Mateus,Zona Leste
2789337,UVIS ARICANDUVA MOOCA,UNIDADE DE VIGILANCIA EM SAUDE,03304090,Quarta Parada,Zona Leste
2752395,UVIS BUTANTA,UNIDADE DE VIGILANCIA EM SAUDE,05579001,Vila Pirajussara,Zona Oeste
2752417,UVIS CAMPO LIMPO,UNIDADE DE VIGILANCIA EM SAUDE,05763470,Chácara Nossa Senhora do Bom Conselho,Zona Oeste
2815559,UVIS CAPELA DO SOCORRO,UNIDADE DE VIGILANCIA EM SAUDE,04777000,Interlagos,Zona Sul
2752409,UVIS CASA VERDE CACHOEIRINHA,UNIDADE DE VIGILANCIA EM SAUDE,02610000,Vila dos Andrades,Zona Norte
3355020,UVIS CIDADE TIRADENTES,UNIDADE DE VIGILANCIA EM SAUDE,08470570,Cidade Tiradentes,Zona Leste
2752433,UVIS ERMELINO MATARAZZO,UNIDADE DE VIGILANCIA EM SAUDE,03807230,Vila Paranaguá,Zona Leste
2752441,UVIS FREGUESIA DO O BRASILANDIA,UNIDADE DE VIGILANCIA EM SAUDE,02926000,Nossa Senhora do Ó,Zona Norte
3019926,UVIS GUAIANASES,UNIDADE DE VIGILANCIA EM SAUDE,08410020,Vila Princesa Isabel,Zona Leste
2752468,UVIS IPIRANGA,UNIDADE DE VIGILANCIA EM SAUDE,04266000,Ipiranga,Zona Sul
2752476,UVIS ITAIM PAULISTA,UNIDADE DE VIGILANCIA EM SAUDE,08030400,Vila Curuçá,Zona Leste
2815478,UVIS ITAQUERA,UNIDADE DE VIGILANCIA EM SAUDE,08420680,Jardim São Pedro,Zona Leste
4050339,UVIS JACANA TREMEMBE,UNIDADE DE VIGILANCIA EM SAUDE,02350002,Vila Albertina,Zona Norte
2086778,UVIS LAPA PINHEIROS,UNIDADE DE VIGILANCIA EM SAUDE,05428010,Pinheiros,Zona Oeste
2027496,UVIS M BOI MIRIM,UNIDADE DE VIGILANCIA EM SAUDE,05780260,Vila Prel,Zona Oeste
2815494,UVIS PARELHEIROS,UNIDADE DE VIGILANCIA EM SAUDE,04890350,Parelheiros,Zona Sul
2815508,UVIS PENHA,UNIDADE DE VIGILANCIA EM SAUDE,03621000,Vila Marieta,Zona Leste
2752484,UVIS PERUS,UNIDADE DE VIGILANCIA EM SAUDE,05201070,Vila Fanton,Zona Oeste
2815524,UVIS PIRITUBA,UNIDADE DE VIGILANCIA EM SAUDE,02933140,Vila Palmeiras,Zona Norte
2752492,UVIS SANTA CECILIA,UNIDADE DE VIGILANCIA EM SAUDE,01230000,Santa Cecília,Centro
2815540,UVIS SANTANA TUCURUVI,UNIDADE DE VIGILANCIA EM SAUDE,02401200,Santana,Zona Norte
2086786,UVIS SANTO AMARO CIDADE ADEMAR,UNIDADE DE VIGILANCIA EM SAUDE,04368060,Jardim Santo Antoninho,Zona Sul
3094197,UVIS SAO MATEUS,UNIDADE DE VIGILANCIA EM SAUDE,08375000,Jardim Três Marias,Zona Leste
2027429,UVIS SAO MIGUEL,UNIDADE DE VIGILANCIA EM SAUDE,08010160,Vila Doutor Eiras,Zona Leste
0314307,UVIS SE,UNIDADE DE VIGILANCIA EM SAUDE,01020030,Sé,Centro
2815567,UVIS VILA MARIA VILA GUILHERME,UNIDADE DE VIGILANCIA EM SAUDE,02053000,Vila Guilherme,Zona Norte
2815575,UVIS VILA MARIANA JABAQUARA,UNIDADE DE VIGILANCIA EM SAUDE,04378400,Vila Mascote,Zona Sul
2766027,UVIS VILA PRUDENTE SAPOPEMBA,UNIDADE DE VIGILANCIA EM SAUDE,03132050,Vila Prudente,Zona Leste
0718971,VILA NOVA DIAGNOSTICOS MEDICOS,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),01405900,Jardim Paulista,Centro
3621847,VITALCOR CLINICA CARDIOLOGICA,CLINICA/CENTRO DE ESPECIALIDADE,04102001,Vila Mariana,Zona Sul
5895367,VITHA SERVICOS ODONTOLOGICOS,CLINICA/CENTRO DE ESPECIALIDADE,05406900,Pinheiros,Zona Oeste
4876326,VIVASAUDE,CONSULTORIO ISOLADO,04734904,Santo Amaro,Zona Sul
3937038,ZDI-DIAGNOSTICO POR IMAGEM,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),03303000,Quarta Parada,Zona Leste
0087440,ZOLTAN,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),04568001,Brooklin Paulista,Zona Sul
