CNES,NOME_ESTABELECIMENTO,TIPO_ESTABELECIMENTO,BAIRRO,ANO,MES,PA_PROC_ID,NO_PROCEDIMENTO,QTD_APROVADA,VALOR_APROVADO,QTD_PRODUZIDA,VALOR_PRODUZIDO
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2019,8,0301010048,CONSULTA DE PROFISSIONAIS DE NIVEL SUPERIOR NA ATENÇÃO ESPECIALIZADA (EXCETO MÉDICO),412.0,2595.6000000000004,412.0,2595.6000000000004
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2019,8,0301010048,CONSULTA DE PROFISSIONAIS DE NIVEL SUPERIOR NA ATENÇÃO ESPECIALIZADA (EXCETO MÉDICO),1312.0,8265.6,1312.0,8265.6
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2019,8,0211060054,CERATOMETRIA,631.0,2126.47,631.0,2126.47
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2019,8,0204060168,RADIOGRAFIA DE PERNA,9.0,80.46,9.0,80.46
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2019,8,0204010128,RADIOGRAFIA DE OSSOS DA FACE (MN + LATERAL + HIRTZ),10.0,83.8,10.0,83.8
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2019,8,0309050049,SESSÃO DE AURICULOTERAPIA,87.0,0.0,87.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2019,8,0301060037,ATENDIMENTO DE URGÊNCIA EM ATENÇÃO BÁSICA,64.0,0.0,64.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2019,8,0801010012,ADESÃO A ASSISTÊNCIA PRE-NATAL - INCENTIVO PHPN (COMPONENTE I),11.0,0.0,11.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2019,8,0401010066,EXCISÃO E/OU SUTURA SIMPLES DE PEQUENAS LESÕES / FERIMENTOS DE PELE / ANEXOS E MUCOSA,1.0,0.0,1.0,0.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2019,8,0204040094,RADIOGRAFIA DE MAO,66.0,415.8,66.0,415.8
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2019,8,0204030153,RADIOGRAFIA DE TORAX (PA E PERFIL),180.0,1710.0,180.0,1710.0
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2019,8,0301100101,INALAÇÃO / NEBULIZAÇÃO,21.0,0.0,21.0,0.0
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2019,8,0301010080,,261.0,0.0,261.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2019,8,0205020046,ULTRASSONOGRAFIA DE ABDOMEN TOTAL,6.0,227.7,6.0,227.7
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2019,8,0205020100,ULTRASSONOGRAFIA DE PROSTATA POR VIA ABDOMINAL,19.0,459.8,19.0,459.8
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2019,8,0414020383,TRATAMENTO DE ALVEOLITE,1.0,0.0,1.0,0.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2019,8,0204020069,RADIOGRAFIA DE COLUNA LOMBO-SACRA,20.0,219.2,20.0,219.2
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2019,8,0101010010,ATIVIDADE EDUCATIVA / ORIENTAÇÃO EM GRUPO NA ATENÇÃO PRIMÁRIA,394.0,0.0,394.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2019,8,0205020062,ULTRASSONOGRAFIA DE ARTICULACAO,11.0,266.2,11.0,266.2
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2019,8,0301060053,ATENDIMENTO DE URGÊNCIA EM ATENÇÃO PRIMÁRIA COM REMOÇÃO,105.0,0.0,105.0,0.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2019,8,0204040086,RADIOGRAFIA DE DEDOS DA MAO,7.0,39.34,7.0,39.34
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2019,8,0307030040,PROFILAXIA / REMOÇÃO DA PLACA BACTERIANA,237.0,0.0,237.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2019,8,0205020186,ULTRASSONOGRAFIA TRANSVAGINAL,208.0,5033.6,208.0,5033.6
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2019,8,0801010012,ADESÃO A ASSISTÊNCIA PRE-NATAL - INCENTIVO PHPN (COMPONENTE I),17.0,0.0,17.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2019,8,0401010031,DRENAGEM DE ABSCESSO,1.0,0.0,1.0,0.0
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2019,8,0301010048,CONSULTA DE PROFISSIONAIS DE NIVEL SUPERIOR NA ATENÇÃO ESPECIALIZADA (EXCETO MÉDICO),7.0,44.1,7.0,44.1
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2019,8,0211060100,FUNDOSCOPIA,300.0,1011.0,300.0,1011.0
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2019,8,0205020127,ULTRASSONOGRAFIA DE TIREOIDE,54.0,1306.8,54.0,1306.8
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2019,8,0204020093,RADIOGRAFIA DE COLUNA TORACICA (AP + LATERAL),6.0,54.96,6.0,54.96
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2019,8,0307020010,ACESSO A POLPA DENTARIA E MEDICACAO (POR DENTE),6.0,0.0,6.0,0.0
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2019,8,0211020036,ELETROCARDIOGRAMA,844.0,4346.6,844.0,4346.6
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2019,8,0201020033,COLETA DE MATERIAL DO COLO DE ÚTERO PARA EXAME CITOPATOLÓGICO,97.0,0.0,97.0,0.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2019,8,0204060109,RADIOGRAFIA DE CALCANEO,7.0,45.5,7.0,45.5
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2019,8,0204020085,RADIOGRAFIA DE COLUNA LOMBO-SACRA FUNCIONAL / DINAMICA,1.0,16.88,1.0,16.88
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2019,8,0204040060,RADIOGRAFIA DE CLAVICULA,11.0,81.4,11.0,81.4
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2019,8,0204040116,RADIOGRAFIA DE ESCAPULA/OMBRO (TRES POSICOES),13.0,103.74,13.0,103.74
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2019,8,0214010090,,4.0,0.0,4.0,0.0
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2019,8,0303080108,FOTOTERAPIA (POR SESSÃO),255.0,1020.0,255.0,1020.0
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2019,8,0205020046,ULTRASSONOGRAFIA DE ABDOMEN TOTAL,113.0,4288.349999999999,113.0,4288.349999999999
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2019,8,0301010030,CONSULTA DE PROFISSIONAIS DE NÍVEL SUPERIOR NA ATENÇÃO PRIMÁRIA (EXCETO MÉDICO),37.0,0.0,37.0,0.0
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2019,8,0205020046,ULTRASSONOGRAFIA DE ABDOMEN TOTAL,28.0,1062.6,28.0,1062.6
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2019,8,0301010030,CONSULTA DE PROFISSIONAIS DE NÍVEL SUPERIOR NA ATENÇÃO PRIMÁRIA (EXCETO MÉDICO),986.0,0.0,986.0,0.0
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2019,8,0205020062,ULTRASSONOGRAFIA DE ARTICULACAO,151.0,3654.2,151.0,3654.2
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2019,8,0204040035,RADIOGRAFIA DE ARTICULACAO ESCAPULO-UMERAL,7.0,51.8,7.0,51.8
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2019,8,0204060060,RADIOGRAFIA DE ARTICULACAO COXO-FEMORAL,3.0,23.31,3.0,23.31
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2019,8,0204030072,RADIOGRAFIA DE COSTELAS (POR HEMITORAX),16.0,133.92,16.0,133.92
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2019,8,0204010055,RADIOGRAFIA DE ARTICULACAO TEMPORO-MANDIBULAR BILATERAL,1.0,8.38,1.0,8.38
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2019,8,0301100039,AFERIÇÃO DE PRESSÃO ARTERIAL,1.0,0.0,1.0,0.0
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2019,8,0205020186,ULTRASSONOGRAFIA TRANSVAGINAL,18.0,435.6,18.0,435.6
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2019,8,0205020062,ULTRASSONOGRAFIA DE ARTICULACAO,159.0,3847.8,159.0,3847.8
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2019,8,0205010040,ULTRASSONOGRAFIA DOPPLER COLORIDO DE VASOS,132.0,5227.200000000001,132.0,5227.200000000001
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2019,8,0205010040,ULTRASSONOGRAFIA DOPPLER COLORIDO DE VASOS,301.0,11919.6,301.0,11919.6
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2019,8,0301010064,CONSULTA MEDICA EM ATENÇÃO PRIMÁRIA,218.0,0.0,218.0,0.0
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2019,8,0301100039,AFERIÇÃO DE PRESSÃO ARTERIAL,429.0,0.0,429.0,0.0
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2019,8,0401010040,ELETROCOAGULACAO DE LESAO CUTANEA,7.0,82.88,7.0,82.88
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2019,8,0211060020,BIOMICROSCOPIA DE FUNDO DE OLHO,743.0,9168.62,743.0,9168.62
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2019,8,0301010064,CONSULTA MEDICA EM ATENÇÃO PRIMÁRIA,2492.0,0.0,2492.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2019,8,0205020038,ULTRASSONOGRAFIA DE ABDÔMEN SUPERIOR,1.0,24.2,1.0,24.2
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2019,8,0301100039,AFERIÇÃO DE PRESSÃO ARTERIAL,700.0,0.0,700.0,0.0
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2019,8,0301100152,RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),5.0,0.0,5.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2019,8,0801010012,ADESÃO A ASSISTÊNCIA PRE-NATAL - INCENTIVO PHPN (COMPONENTE I),10.0,0.0,10.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2019,8,0205020054,ULTRASSONOGRAFIA DE APARELHO URINÁRIO,1.0,24.2,1.0,24.2
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2019,8,0201020041,COLETA DE MATERIAL PARA EXAME LABORATORIAL,721.0,0.0,721.0,0.0
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2019,8,0301050058,ASSISTÊNCIA DOMICILIAR POR PROFISSIONAL DE NÍVEL MÉDIO,519.0,0.0,519.0,0.0
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2019,8,0301060100,ATENDIMENTO ORTOPÉDICO COM IMOBILIZAÇÃO PROVISÓRIA,98.0,1274.0,98.0,1274.0
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2019,8,0211020036,ELETROCARDIOGRAMA,337.0,1735.55,337.0,1735.55
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2019,8,0401010090,FULGURACAO / CAUTERIZACAO QUIMICA DE LESOES CUTANEAS,24.0,284.16,24.0,284.16
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2019,8,0301010072,CONSULTA MEDICA EM ATENÇÃO ESPECIALIZADA,5514.0,55140.0,5514.0,55140.0
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2019,8,0301010072,CONSULTA MEDICA EM ATENÇÃO ESPECIALIZADA,6311.0,63110.0,6311.0,63110.0
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2019,8,0301010064,CONSULTA MEDICA EM ATENÇÃO PRIMÁRIA,2126.0,0.0,2126.0,0.0
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2019,8,0211060232,TESTE ORTÓPTICO,10.0,123.4,10.0,123.4
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2019,8,0211020060,TESTE DE ESFORCO / TESTE ERGOMETRICO,214.0,6420.0,214.0,6420.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2019,8,0307010023,,26.0,0.0,26.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2019,8,0201020041,COLETA DE MATERIAL PARA EXAME LABORATORIAL,560.0,0.0,560.0,0.0
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2019,8,0205010059,ULTRASSONOGRAFIA DOPPLER DE FLUXO OBSTETRICO,271.0,11625.9,271.0,11625.9
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2019,8,0204010080,RADIOGRAFIA DE CRANIO (PA + LATERAL),33.0,248.16,33.0,248.16
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2019,8,0205020100,ULTRASSONOGRAFIA DE PROSTATA POR VIA ABDOMINAL,109.0,2637.8,109.0,2637.8
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2019,8,0401010023,,14.0,0.0,14.0,0.0
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2019,8,0211050032,ELETROENCEFALOGRAMA EM SONO INDUZIDO C/ OU S/ MEDICAMENTO (EEG),3.0,75.0,3.0,75.0
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2019,8,0301100055,CATETERISMO VESICAL DE DEMORA,1.0,0.0,1.0,0.0
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2019,8,0301010129,CONSULTA PUERPERAL,2.0,0.0,2.0,0.0
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2019,8,0101030010,VISITA DOMICILIAR POR PROFISSIONAL DE NÍVEL MÉDIO,112.0,0.0,112.0,0.0
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2019,8,0301100152,RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),21.0,0.0,21.0,0.0
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2019,8,0301100020,,219.0,0.0,219.0,0.0
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2019,8,0301100039,AFERIÇÃO DE PRESSÃO ARTERIAL,342.0,0.0,342.0,0.0
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2019,8,0201020041,COLETA DE MATERIAL PARA EXAME LABORATORIAL,62.0,0.0,62.0,0.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2019,8,0214010074,"TESTE RÁPIDO TREPONÊMICO (SÍFILIS) PARA POPULAÇÃO GERAL(EXCETO GESTANTE, PARCEIRO OU PARCERIA)",3.0,3.0,3.0,3.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2019,8,0301040079,ESCUTA INICIAL / ORIENTAÇÃO (ACOLHIMENTO A DEMANDA ESPONTÂNEA),88.0,0.0,88.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2019,8,0101030010,VISITA DOMICILIAR POR PROFISSIONAL DE NÍVEL MÉDIO,7130.0,0.0,7130.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2019,8,0301010129,CONSULTA PUERPERAL,19.0,0.0,19.0,0.0
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2019,8,0211020052,MONITORIZACAO AMBULATORIAL DE PRESSAO ARTERIAL (M.A.P.A),42.0,422.94,42.0,422.94
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2019,8,0211020052,MONITORIZACAO AMBULATORIAL DE PRESSAO ARTERIAL (M.A.P.A),50.0,503.5,50.0,503.5
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2019,8,0201020041,COLETA DE MATERIAL PARA EXAME LABORATORIAL,124.0,0.0,124.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2019,8,0307040143,ADAPTAÇÃO DE PRÓTESE DENTÁRIA,4.0,0.0,4.0,0.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2019,8,0301060037,ATENDIMENTO DE URGÊNCIA EM ATENÇÃO BÁSICA,5756.0,0.0,5756.0,0.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2019,8,0204040019,RADIOGRAFIA DE ANTEBRACO,17.0,109.14,17.0,109.14
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2019,8,0401010066,EXCISÃO E/OU SUTURA SIMPLES DE PEQUENAS LESÕES / FERIMENTOS DE PELE / ANEXOS E MUCOSA,9.0,0.0,9.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2019,8,0205020097,ULTRASSONOGRAFIA MAMARIA BILATERAL,46.0,1113.1999999999998,46.0,1113.1999999999998
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2019,8,0205010032,ECOCARDIOGRAFIA TRANSTORACICA,189.0,7548.660000000003,189.0,7548.660000000003
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2019,8,0101010028,ATIVIDADE EDUCATIVA / ORIENTAÇÃO EM GRUPO NA ATENÇÃO ESPECIALIZADA,22.0,59.4,22.0,59.4
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2019,8,0214010015,GLICEMIA CAPILAR,51.0,0.0,51.0,0.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2019,8,0204040078,RADIOGRAFIA DE COTOVELO,13.0,76.7,13.0,76.7
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2019,8,0204030129,RADIOGRAFIA DE TORAX (APICO-LORDORTICA),1.0,5.56,1.0,5.56
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2019,8,0301060037,ATENDIMENTO DE URGÊNCIA EM ATENÇÃO BÁSICA,2.0,0.0,2.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2019,8,0101020066,APLICAÇÃO DE SELANTE (POR DENTE),11.0,0.0,11.0,0.0
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2019,8,0401010023,,14.0,0.0,14.0,0.0
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2019,8,0211020044,MONITORAMENTO PELO SISTEMA HOLTER 24 HS (3 CANAIS),64.0,1920.0,64.0,1920.0
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2019,8,0211020044,MONITORAMENTO PELO SISTEMA HOLTER 24 HS (3 CANAIS),110.0,3300.0,110.0,3300.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2019,8,0307010031,RESTAURAÇÃO DE DENTE PERMANENTE ANTERIOR COM RESINA COMPOSTA,54.0,0.0,54.0,0.0
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2019,8,0401010074,EXERESE DE TUMOR DE PELE E ANEXOS / CISTO SEBACEO / LIPOMA,6.0,74.76,6.0,74.76
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2019,8,0307010040,,189.0,0.0,189.0,0.0
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2019,8,0205020186,ULTRASSONOGRAFIA TRANSVAGINAL,43.0,1040.6,43.0,1040.6
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2019,8,0401010023,,1.0,0.0,1.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2019,8,0214010066,TESTE RÁPIDO DE GRAVIDEZ,27.0,0.0,27.0,0.0
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2019,8,0301010080,,30.0,0.0,30.0,0.0
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2019,8,0301010099,CONSULTA PARA AVALIAÇÃO CLÍNICA DO FUMANTE,14.0,0.0,14.0,0.0
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2019,8,0101010010,ATIVIDADE EDUCATIVA / ORIENTAÇÃO EM GRUPO NA ATENÇÃO PRIMÁRIA,64.0,0.0,64.0,0.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2019,8,0204050120,RADIOGRAFIA DE ABDOMEN AGUDO (MINIMO DE 3 INCIDENCIAS),2.0,30.6,2.0,30.6
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2019,8,0204060095,RADIOGRAFIA DE BACIA,7.0,54.39,7.0,54.39
